"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deploy bundle with apps and test various component integrations.","311685","test_smoke","tests.integration","2026-01-05","passed","2026-01-05","","test_bundle","",""
"Install necessary binaries.","4821","test_snap_install","tests.integration","2026-01-05","passed","2026-01-05","","test_terraform","",""
"Deploy terraform module with app.","120143","test_terraform","tests.integration","2026-01-05","passed","2026-01-05","","test_terraform","",""
