"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deploy bundle with apps and test various component integrations.","1481780","test_smoke","tests.integration","2026-04-02","broken","2026-04-02","","test_bundle","",""
"Install necessary binaries.","6612","test_snap_install","tests.integration","2026-04-02","passed","2026-04-02","","test_terraform","",""
"Deploy terraform module with app.","7179","test_terraform","tests.integration","2026-04-02","broken","2026-04-02","","test_terraform","",""
