"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Install necessary binaries.","14459","test_snap_install","tests.integration","2025-11-07","passed","2025-11-07","","test_terraform","",""
"Deploy terraform module with app.","115539","test_terraform","tests.integration","2025-11-07","passed","2025-11-07","","test_terraform","",""
"Deploy bundle with apps and test various component integrations.","308491","test_smoke","tests.integration","2025-11-07","passed","2025-11-07","","test_bundle","",""
