"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deploy terraform module with app.","113457","test_terraform","tests.integration","2026-03-03","passed","2026-03-03","","test_terraform","",""
"Deploy bundle with apps and test various component integrations.","306660","test_smoke","tests.integration","2026-03-03","passed","2026-03-03","","test_bundle","",""
"Install necessary binaries.","7520","test_snap_install","tests.integration","2026-03-03","passed","2026-03-03","","test_terraform","",""
