"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deploy terraform module with app.","147072","test_terraform","tests.integration","2026-03-29","passed","2026-03-29","","test_terraform","",""
"Install necessary binaries.","6623","test_snap_install","tests.integration","2026-03-29","passed","2026-03-29","","test_terraform","",""
"Deploy bundle with apps and test various component integrations.","1476329","test_smoke","tests.integration","2026-03-29","broken","2026-03-29","","test_bundle","",""
