"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deploy bundle with apps and test various component integrations.","237797","test_smoke","tests.integration","2025-10-22","passed","2025-10-22","","test_bundle","",""
"Deploy terraform module with app.","98491","test_terraform","tests.integration","2025-10-22","passed","2025-10-22","","test_terraform","",""
"Install terraform binary.","11638","test_terraform_install","tests.integration","2025-10-22","passed","2025-10-22","","test_terraform","",""
