"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deploy terraform module with app.","105403","test_terraform","tests.integration","2025-11-15","passed","2025-11-15","","test_terraform","",""
"Install necessary binaries.","9605","test_snap_install","tests.integration","2025-11-15","passed","2025-11-15","","test_terraform","",""
"Deploy bundle with apps and test various component integrations.","309074","test_smoke","tests.integration","2025-11-15","passed","2025-11-15","","test_bundle","",""
