"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deploy bundle with apps and test various component integrations.","1473202","test_smoke","tests.integration","2026-05-09","broken","2026-05-09","","test_bundle","",""
"Install necessary binaries.","8007","test_snap_install","tests.integration","2026-05-09","passed","2026-05-09","","test_terraform","",""
"Deploy terraform module with app.","9504","test_terraform","tests.integration","2026-05-09","broken","2026-05-09","","test_terraform","",""
