"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deploy bundle with apps and test various component integrations.","","test_smoke","tests.integration","","unknown","","","test_bundle","",""
"Install necessary binaries.","","test_snap_install","tests.integration","","unknown","","","test_terraform","",""
"Deploy terraform module with app.","","test_terraform","tests.integration","","unknown","","","test_terraform","",""
